,1011.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat2,,,,headglass1,8675309,,
,1012.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat2,,,,headglass1,8675309,,
,1013.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat2,,,,headglass1,8675309,,
,1014.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat2,,,,headglass1,8675309,,
,1015.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat2,,,,headglass1,8675309,,
,1016.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat2,,,,headglass1,8675309,,
,1017.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat2,,,,headglass1,8675309,,
,1018.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat2,,,,headglass1,8675309,,
,1019.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat2,,,,headglass1,8675309,,
,1020.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat2,,,,headglass1,8675309,,
,1021.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat2,,,,headglass1,8675309,,
,1022.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat2,,,,headglass1,8675309,,
,1023.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat2,,,,headglass1,8675309,,
,1024.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat2,,,,headglass1,8675309,,
,1025.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat2,,,,headglass1,8675309,,
,1026.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat2,,,,headglass1,8675309,,
,1027.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat2,,,,headglass1,8675309,,
,1028.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat1,,,,headglass1,8675309,,
,1029.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat1,,,,headglass1,8675309,,
,1030.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat1,,,,headglass1,8675309,,
,1031.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat1,,,,headglass1,8675309,,
,1032.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat1,,,,headglass1,8675309,,
,1033.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat1,,,,headglass1,8675309,,
,1034.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat1,,,,headglass1,8675309,,
,1035.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat1,,,,headglass1,8675309,,
,1036.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat1,,,,headglass1,8675309,,
,1037.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat1,,,,headglass1,8675309,,
,1038.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat1,,,,headglass1,8675309,,
,1039.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat1,,,,headglass1,8675309,,
,1040.0,,,,,,,,,,,1518O,anode2,anode3,anode4,anode2,anode1,cat1,,,,headglass1,8675309,,
,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,2.0,,,,,,,,,,,,,,,,,,,,,,,,
,3.0,,,,,,,,,,,,,,,,,,,,,,,,
,4.0,,,,,,,,,,,,,,,,,,,,,,,,
,5.0,,,,,,,,,,,,,,,,,,,,,,,,
,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,7.0,,,,,,,,,,,,,,,,,,,,,,,,
,8.0,,,,,,,,,,,,,,,,,,,,,,,,
,9.0,,,,,,,,,,,,,,,,,,,,,,,,
,10.0,,,,,,,,,,,,,,,,,,,,,,,,
,11.0,,,,,,,,,,,,,,,,,,,,,,,,
,12.0,,,,,,,,,,,,,,,,,,,,,,,,
,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,14.0,,,,,,,,,,,,,,,,,,,,,,,,
,15.0,,,,,,,,,,,,,,,,,,,,,,,,
,16.0,,,,,,,,,,,,,,,,,,,,,,,,
,17.0,,,,,,,,,,,,,,,,,,,,,,,,
,18.0,,,,,,,,,,,,,,,,,,,,,,,,
,19.0,,,,,,,,,,,,,,,,,,,,,,,,
,20.0,,,,,,,,,,,,,,,,,,,,,,,,
,21.0,,,,,,,,,,,,,,,,,,,,,,,,
,22.0,,,,,,,,,,,,,,,,,,,,,,,,
,23.0,,,,,,,,,,,,,,,,,,,,,,,,
,24.0,,,,,,,,,,,,,,,,,,,,,,,,
,25.0,,,,,,,,,,,,,,,,,,,,,,,,
,26.0,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,2.0,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,2.0,,,,,,,,,,,,,,,,,,,,,,,,
,3.0,,,,,,,,,,,,,,,,,,,,,,,,
,4.0,,,,,,,,,,,,,,,,,,,,,,,,
,5.0,,,,,,,,,,,,,,,,,,,,,,,,
,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,7.0,,,,,,,,,,,,,,,,,,,,,,,,
,8.0,,,,,,,,,,,,,,,,,,,,,,,,
,9.0,,,,,,,,,,,,,,,,,,,,,,,,
,10.0,,,,,,,,,,,,,,,,,,,,,,,,
,11.0,,,,,,,,,,,,,,,,,,,,,,,,
,12.0,,,,,,,,,,,,,,,,,,,,,,,,
,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,14.0,,,,,,,,,,,,,,,,,,,,,,,,
,15.0,,,,,,,,,,,,,,,,,,,,,,,,
,16.0,,,,,,,,,,,,,,,,,,,,,,,,
,17.0,,,,,,,,,,,,,,,,,,,,,,,,
,18.0,,,,,,,,,,,,,,,,,,,,,,,,
,19.0,,,,,,,,,,,,,,,,,,,,,,,,
,20.0,,,,,,,,,,,,,,,,,,,,,,,,
,21.0,,,,,,,,,,,,,,,,,,,,,,,,
,22.0,,,,,,,,,,,,,,,,,,,,,,,,
,23.0,,,,,,,,,,,,,,,,,,,,,,,,
,24.0,,,,,,,,,,,,,,,,,,,,,,,,
,25.0,,,,,,,,,,,,,,,,,,,,,,,,
,26.0,,,,,,,,,,,,,,,,,,,,,,,,
,27.0,,,,,,,,,,,,,,,,,,,,,,,,
,28.0,,,,,,,,,,,,,,,,,,,,,,,,
,29.0,,,,,,,,,,,,,,,,,,,,,,,,
,30.0,,,,,,,,,,,,,,,,,,,,,,,,
,31.0,,,,,,,,,,,,,,,,,,,,,,,,
,32.0,,,,,,,,,,,,,,,,,,,,,,,,
,33.0,,,,,,,,,,,,,,,,,,,,,,,,
,34.0,,,,,,,,,,,,,,,,,,,,,,,,
,35.0,,,,,,,,,,,,,,,,,,,,,,,,
,36.0,,,,,,,,,,,,,,,,,,,,,,,,
,37.0,,,,,,,,,,,,,,,,,,,,,,,,
,38.0,,,,,,,,,,,,,,,,,,,,,,,,
,39.0,,,,,,,,,,,,,,,,,,,,,,,,
,40.0,,,,,,,,,,,,,,,,,,,,,,,,
,41.0,,,,,,,,,,,,,,,,,,,,,,,,
,42.0,,,,,,,,,,,,,,,,,,,,,,,,
,43.0,,,,,,,,,,,,,,,,,,,,,,,,
,44.0,,,,,,,,,,,,,,,,,,,,,,,,
,45.0,,,,,,,,,,,,,,,,,,,,,,,,
,46.0,,,,,,,,,,,,,,,,,,,,,,,,
,47.0,,,,,,,,,,,,,,,,,,,,,,,,
,48.0,,,,,,,,,,,,,,,,,,,,,,,,
,49.0,,,,,,,,,,,,,,,,,,,,,,,,
,50.0,,,,,,,,,,,,,,,,,,,,,,,,
,51.0,,,,,,,,,,,,,,,,,,,,,,,,
,52.0,,,,,,,,,,,,,,,,,,,,,,,,
,53.0,,,,,,,,,,,,,,,,,,,,,,,,
,54.0,,,,,,,,,,,,,,,,,,,,,,,,
,55.0,,,,,,,,,,,,,,,,,,,,,,,,
,56.0,,,,,,,,,,,,,,,,,,,,,,,,
,57.0,,,,,,,,,,,,,,,,,,,,,,,,
,58.0,,,,,,,,,,,,,,,,,,,,,,,,
,59.0,,,,,,,,,,,,,,,,,,,,,,,,
,60.0,,,,,,,,,,,,,,,,,,,,,,,,
,61.0,,,,,,,,,,,,,,,,,,,,,,,,
,62.0,,,,,,,,,,,,,,,,,,,,,,,,
,63.0,,,,,,,,,,,,,,,,,,,,,,,,
,64.0,,,,,,,,,,,,,,,,,,,,,,,,
,65.0,,,,,,,,,,,,,,,,,,,,,,,,
,66.0,,,,,,,,,,,,,,,,,,,,,,,,
,67.0,,,,,,,,,,,,,,,,,,,,,,,,
,68.0,,,,,,,,,,,,,,,,,,,,,,,,
,69.0,,,,,,,,,,,,,,,,,,,,,,,,
,70.0,,,,,,,,,,,,,,,,,,,,,,,,
,71.0,,,,,,,,,,,,,,,,,,,,,,,,
,72.0,,,,,,,,,,,,,,,,,,,,,,,,
,73.0,,,,,,,,,,,,,,,,,,,,,,,,
,74.0,,,,,,,,,,,,,,,,,,,,,,,,
,75.0,,,,,,,,,,,,,,,,,,,,,,,,
,76.0,,,,,,,,,,,,,,,,,,,,,,,,
,77.0,,,,,,,,,,,,,,,,,,,,,,,,
,78.0,,,,,,,,,,,,,,,,,,,,,,,,
,79.0,,,,,,,,,,,,,,,,,,,,,,,,
,80.0,,,,,,,,,,,,,,,,,,,,,,,,
,81.0,,,,,,,,,,,,,,,,,,,,,,,,
,82.0,,,,,,,,,,,,,,,,,,,,,,,,
,83.0,,,,,,,,,,,,,,,,,,,,,,,,
,84.0,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,2.0,,,,,,,,,,,,,,,,,,,,,,,,
,3.0,,,,,,,,,,,,,,,,,,,,,,,,
,4.0,,,,,,,,,,,,,,,,,,,,,,,,
,5.0,,,,,,,,,,,,,,,,,,,,,,,,
,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,7.0,,,,,,,,,,,,,,,,,,,,,,,,
,8.0,,,,,,,,,,,,,,,,,,,,,,,,
,9.0,,,,,,,,,,,,,,,,,,,,,,,,
,10.0,,,,,,,,,,,,,,,,,,,,,,,,
,11.0,,,,,,,,,,,,,,,,,,,,,,,,
,12.0,,,,,,,,,,,,,,,,,,,,,,,,
,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,14.0,,,,,,,,,,,,,,,,,,,,,,,,
,15.0,,,,,,,,,,,,,,,,,,,,,,,,
,16.0,,,,,,,,,,,,,,,,,,,,,,,,
,17.0,,,,,,,,,,,,,,,,,,,,,,,,
,18.0,,,,,,,,,,,,,,,,,,,,,,,,
,19.0,,,,,,,,,,,,,,,,,,,,,,,,
,20.0,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,2.0,,,,,,,,,,,,,,,,,,,,,,,,
,3.0,,,,,,,,,,,,,,,,,,,,,,,,
,4.0,,,,,,,,,,,,,,,,,,,,,,,,
,5.0,,,,,,,,,,,,,,,,,,,,,,,,
,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,7.0,,,,,,,,,,,,,,,,,,,,,,,,
,8.0,,,,,,,,,,,,,,,,,,,,,,,,
,9.0,,,,,,,,,,,,,,,,,,,,,,,,
,10.0,,,,,,,,,,,,,,,,,,,,,,,,
,11.0,,,,,,,,,,,,,,,,,,,,,,,,
,12.0,,,,,,,,,,,,,,,,,,,,,,,,
,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,14.0,,,,,,,,,,,,,,,,,,,,,,,,
,15.0,,,,,,,,,,,,,,,,,,,,,,,,
,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
,1001.0,,,,,,,,,,,,,,,,,,,,,,,,
,1002.0,,,,,,,,,,,,,,,,,,,,,,,,
,1003.0,,,,,,,,,,,,,,,,,,,,,,,,
,1004.0,,,,,,,,,,,,,,,,,,,,,,,,
,1005.0,,,,,,,,,,,,,,,,,,,,,,,,
,1006.0,,,,,,,,,,,,,,,,,,,,,,,,
,1007.0,,,,,,,,,,,,,,,,,,,,,,,,
,1008.0,,,,,,,,,,,,,,,,,,,,,,,,
,1009.0,,,,,,,,,,,,,,,,,,,,,,,,
,1010.0,,,,,,,,,,,,,,,,,,,,,,,,
,1011.0,,,,,,,,,,,,,,,,,,,,,,,,
,1012.0,,,,,,,,,,,,,,,,,,,,,,,,
,1013.0,,,,,,,,,,,,,,,,,,,,,,,,
,1014.0,,,,,,,,,,,,,,,,,,,,,,,,
,1015.0,,,,,,,,,,,,,,,,,,,,,,,,
,1016.0,,,,,,,,,,,,,,,,,,,,,,,,
,1017.0,,,,,,,,,,,,,,,,,,,,,,,,
,1018.0,,,,,,,,,,,,,,,,,,,,,,,,
,1019.0,,,,,,,,,,,,,,,,,,,,,,,,
,1020.0,,,,,,,,,,,,,,,,,,,,,,,,
,1021.0,,,,,,,,,,,,,,,,,,,,,,,,
,1022.0,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,,,,,,,,,,,,,,,,,,,,,,,,
,2.0,,,,,,,,,,,,,,,,,,,,,,,,
,3.0,,,,,,,,,,,,,,,,,,,,,,,,
,4.0,,,,,,,,,,,,,,,,,,,,,,,,
,5.0,,,,,,,,,,,,,,,,,,,,,,,,
,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,7.0,,,,,,,,,,,,,,,,,,,,,,,,
,8.0,,,,,,,,,,,,,,,,,,,,,,,,
,9.0,,,,,,,,,,,,,,,,,,,,,,,,
,10.0,,,,,,,,,,,,,,,,,,,,,,,,
,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
,1001.0,,,,,,,,,,,,,,,,,,,,,,,,
,1002.0,,,,,,,,,,,,,,,,,,,,,,,,
,1003.0,,,,,,,,,,,,,,,,,,,,,,,,
,1004.0,,,,,,,,,,,,,,,,,,,,,,,,
,1005.0,,,,,,,,,,,,,,,,,,,,,,,,
,1006.0,,,,,,,,,,,,,,,,,,,,,,,,
,1007.0,,,,,,,,,,,,,,,,,,,,,,,,
,1008.0,,,,,,,,,,,,,,,,,,,,,,,,
,1009.0,,,,,,,,,,,,,,,,,,,,,,,,
,1010.0,,,,,,,,,,,,,,,,,,,,,,,,
,1011.0,,,,,,,,,,,,,,,,,,,,,,,,
,1012.0,,,,,,,,,,,,,,,,,,,,,,,,
,1013.0,,,,,,,,,,,,,,,,,,,,,,,,
,1014.0,,,,,,,,,,,,,,,,,,,,,,,,
,1015.0,,,,,,,,,,,,,,,,,,,,,,,,
,1016.0,,,,,,,,,,,,,,,,,,,,,,,,
,1017.0,,,,,,,,,,,,,,,,,,,,,,,,
,1018.0,,,,,,,,,,,,,,,,,,,,,,,,
,1019.0,,,,,,,,,,,,,,,,,,,,,,,,
,1020.0,,,,,,,,,,,,,,,,,,,,,,,,
,1021.0,,,,,,,,,,,,,,,,,,,,,,,,
,1022.0,,,,,,,,,,,,,,,,,,,,,,,,
,1023.0,,,,,,,,,,,,,,,,,,,,,,,,
,1024.0,,,,,,,,,,,,,,,,,,,,,,,,
,1025.0,,,,,,,,,,,,,,,,,,,,,,,,
,1026.0,,,,,,,,,,,,,,,,,,,,,,,,
,1027.0,,,,,,,,,,,,,,,,,,,,,,,,
,1028.0,,,,,,,,,,,,,,,,,,,,,,,,
,1029.0,,,,,,,,,,,,,,,,,,,,,,,,
,1030.0,,,,,,,,,,,,,,,,,,,,,,,,
